ACTIVITY DATE,OWNER ID,OWNER NAME,FACILITY ID,FACILITY NAME,RECORD ID,PROGRAM NAME,PROGRAM STATUS,PROGRAM ELEMENT (PE),PE DESCRIPTION,FACILITY ADDRESS,FACILITY CITY,FACILITY STATE,FACILITY ZIP,SERVICE CODE,SERVICE DESCRIPTION,SCORE,GRADE,SERIAL NUMBER,EMPLOYEE ID,Location,2011 Supervisorial District Boundaries (Official),Census Tracts 2010,Board Approved Statistical Areas,Zip Codes
06/15/2017,OW0100399,"1ST & GOAL, LLC.",FA0137434,WINGSTOP,PR0121462,WINGSTOP,ACTIVE,1634,RESTAURANT (31-60) SEATS MODERATE RISK,1975 VERDUGO BLVD #C,LA CANADA FLINTRIDGE,CA,91011,1,ROUTINE INSPECTION,98,A,DAHOC87NM,EE0000956,POINT (-118.219796 34.205011),5,1582,305,3636
02/27/2019,OW0100399,"1ST & GOAL, LLC.",FA0137434,WINGSTOP,PR0121462,WINGSTOP,ACTIVE,1634,RESTAURANT (31-60) SEATS MODERATE RISK,1975 VERDUGO BLVD #C,LA CANADA FLINTRIDGE,CA,91011,1,ROUTINE INSPECTION,93,A,DAMP0TKEL,EE0000956,POINT (-118.219796 34.205011),5,1582,305,3636
01/08/2019,OW0257514,"1ST AVENUE ENTERPRISES, LLC",FA0266822,PACIFIQUE,PR0218182,PACIFIQUE,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,631 N LA CIENEGA BLVD,WEST HOLLYWOOD,CA,90069,1,ROUTINE INSPECTION,97,A,DAOGE0RE0,EE0000957,POINT (-118.376502 34.082866),3,1402,106,24034
12/29/2017,OW0230351,"2 COOL BEANS, LLC",FA0226180,MENCHIE'S #659,PR0181668,MENCHIE'S #659,ACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,11331 THIENES AVE,SOUTH EL MONTE,CA,91733,1,ROUTINE INSPECTION,98,A,DA0JC0V60,EE0000842,POINT (-118.032039 34.042383),1,1875,99,9314
02/27/2019,OW0230351,"2 COOL BEANS, LLC",FA0226180,MENCHIE'S #659,PR0181668,MENCHIE'S #659,ACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,11331 THIENES AVE,SOUTH EL MONTE,CA,91733,1,ROUTINE INSPECTION,99,A,DA5NATXMD,EE0000842,POINT (-118.032039 34.042383),1,1875,99,9314
02/07/2017,OW0230351,"2 COOL BEANS, LLC",FA0226180,MENCHIE'S #659,PR0181668,MENCHIE'S #659,ACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,11331 THIENES AVE,SOUTH EL MONTE,CA,91733,1,ROUTINE INSPECTION,96,A,DAAVLXPHH,EE0000842,POINT (-118.032039 34.042383),1,1875,99,9314
09/23/2016,OW0230351,"2 COOL BEANS, LLC",FA0226180,MENCHIE'S #659,PR0181668,MENCHIE'S #659,ACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,11331 THIENES AVE,SOUTH EL MONTE,CA,91733,1,ROUTINE INSPECTION,96,A,DANVPWT9F,EE0000842,POINT (-118.032039 34.042383),1,1875,99,9314
03/28/2018,OW0230351,"2 COOL BEANS, LLC",FA0226180,MENCHIE'S #659,PR0181668,MENCHIE'S #659,ACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,11331 THIENES AVE,SOUTH EL MONTE,CA,91733,1,ROUTINE INSPECTION,98,A,DAPCLMIDD,EE0000842,POINT (-118.032039 34.042383),1,1875,99,9314
09/04/2018,OW0230351,"2 COOL BEANS, LLC",FA0226180,MENCHIE'S #659,PR0181668,MENCHIE'S #659,ACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,11331 THIENES AVE,SOUTH EL MONTE,CA,91733,1,ROUTINE INSPECTION,98,A,DAWOU0XXJ,EE0000842,POINT (-118.032039 34.042383),1,1875,99,9314
06/14/2017,OW0242397,"2 JOHN'S ICE CREAM, INC.",FA0247877,NESTLE TOLL HOUSE CAFE,PR0196519,NESTLE TOLL HOUSE CAFE,INACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,24305 TOWN CENTER DR # 100,VALENCIA,CA,91355,1,ROUTINE INSPECTION,94,A,DAAP4EB0L,EE0000735,POINT (-118.560854 34.41738),5,242,90,19338
04/24/2018,OW0242397,"2 JOHN'S ICE CREAM, INC.",FA0247877,NESTLE TOLL HOUSE CAFE,PR0196519,NESTLE TOLL HOUSE CAFE,INACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,24305 TOWN CENTER DR # 100,VALENCIA,CA,91355,1,ROUTINE INSPECTION,96,A,DARXFPKL8,EE0000735,POINT (-118.560854 34.41738),5,242,90,19338
10/11/2017,OW0242397,"2 JOHN'S ICE CREAM, INC.",FA0247877,NESTLE TOLL HOUSE CAFE,PR0196519,NESTLE TOLL HOUSE CAFE,INACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,24305 TOWN CENTER DR # 100,VALENCIA,CA,91355,1,ROUTINE INSPECTION,95,A,DAVJOOV0D,EE0000735,POINT (-118.560854 34.41738),5,242,90,19338
06/14/2018,OW0240714,"2 RIGHTHANDS, INC",FA0245721,NEW TOMMY'S BURGER,PR0194096,NEW TOMMY'S BURGER,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,2821 PECK RD # A,EL MONTE,CA,91733,1,ROUTINE INSPECTION,93,A,DA0DYOEMF,EE0000842,POINT (-118.030531 34.061934),1,1999,307,9313
11/09/2017,OW0240714,"2 RIGHTHANDS, INC",FA0245721,NEW TOMMY'S BURGER,PR0194096,NEW TOMMY'S BURGER,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,2821 PECK RD # A,EL MONTE,CA,91733,1,ROUTINE INSPECTION,93,A,DABJPPOVY,EE0000842,POINT (-118.030531 34.061934),1,1999,307,9313
09/25/2018,OW0240714,"2 RIGHTHANDS, INC",FA0245721,NEW TOMMY'S BURGER,PR0194096,NEW TOMMY'S BURGER,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,2821 PECK RD # A,EL MONTE,CA,91733,1,ROUTINE INSPECTION,93,A,DAJFBPTRN,EE0000842,POINT (-118.030531 34.061934),1,1999,307,9313
05/02/2017,OW0240714,"2 RIGHTHANDS, INC",FA0245721,NEW TOMMY'S BURGER,PR0194096,NEW TOMMY'S BURGER,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,2821 PECK RD # A,EL MONTE,CA,91733,1,ROUTINE INSPECTION,92,A,DAO4H6O8R,EE0000842,POINT (-118.030531 34.061934),1,1999,307,9313
01/30/2019,OW0240714,"2 RIGHTHANDS, INC",FA0245721,NEW TOMMY'S BURGER,PR0194096,NEW TOMMY'S BURGER,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,2821 PECK RD # A,EL MONTE,CA,91733,1,ROUTINE INSPECTION,92,A,DAOPPT7JU,EE0000842,POINT (-118.030531 34.061934),1,1999,307,9313
03/19/2018,OW0240714,"2 RIGHTHANDS, INC",FA0245721,NEW TOMMY'S BURGER,PR0194096,NEW TOMMY'S BURGER,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,2821 PECK RD # A,EL MONTE,CA,91733,1,ROUTINE INSPECTION,94,A,DAVPYVK0Y,EE0000842,POINT (-118.030531 34.061934),1,1999,307,9313
04/13/2018,OW0248935,20/20 HOOKAH LOUNGE AND CAFE,FA0256186,20/20 THE CAFE,PR0205946,20/20 THE CAFE,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,42815 30TH ST W # 111,LANCASTER,CA,93536,1,ROUTINE INSPECTION,97,A,DAFWGG7BL,EE0001085,POINT (-118.183544 34.660981),5,173,18,26967
06/29/2018,OW0248935,20/20 HOOKAH LOUNGE AND CAFE,FA0256186,20/20 THE CAFE,PR0205946,20/20 THE CAFE,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,42815 30TH ST W # 111,LANCASTER,CA,93536,1,ROUTINE INSPECTION,98,A,DAG4IHCQN,EE0001085,POINT (-118.183544 34.660981),5,173,18,26967
10/02/2018,OW0248935,20/20 HOOKAH LOUNGE AND CAFE,FA0256186,20/20 THE CAFE,PR0205946,20/20 THE CAFE,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,42815 30TH ST W # 111,LANCASTER,CA,93536,1,ROUTINE INSPECTION,92,A,DAOF4J5GZ,EE0001085,POINT (-118.183544 34.660981),5,173,18,26967
01/22/2019,OW0248935,20/20 HOOKAH LOUNGE AND CAFE,FA0256186,20/20 THE CAFE,PR0205946,20/20 THE CAFE,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,42815 30TH ST W # 111,LANCASTER,CA,93536,1,ROUTINE INSPECTION,93,A,DAPNKI0ZQ,EE0001085,POINT (-118.183544 34.660981),5,173,18,26967
04/24/2018,OW0000646,2000 COLDWATER CORP,FA0058913,CAFE DELFINI,PR0029846,CAFE DELFINI,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,147 W CHANNEL RD,SANTA&#160;MONICA,CA,90402,1,ROUTINE INSPECTION,96,A,DA0CKS0ZC,EE0000399,POINT (-118.518208 34.028951),3,507,30,25711
12/15/2017,OW0000646,2000 COLDWATER CORP,FA0058913,CAFE DELFINI,PR0029846,CAFE DELFINI,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,147 W CHANNEL RD,SANTA&#160;MONICA,CA,90402,1,ROUTINE INSPECTION,93,A,DA5J4HPHG,EE0000399,POINT (-118.518208 34.028951),3,507,30,25711
09/13/2016,OW0000646,2000 COLDWATER CORP,FA0058913,CAFE DELFINI,PR0029846,CAFE DELFINI,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,147 W CHANNEL RD,SANTA&#160;MONICA,CA,90402,1,ROUTINE INSPECTION,91,A,DA5KXR4LZ,EE0000399,POINT (-118.518208 34.028951),3,507,30,25711
08/14/2018,OW0000646,2000 COLDWATER CORP,FA0058913,CAFE DELFINI,PR0029846,CAFE DELFINI,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,147 W CHANNEL RD,SANTA&#160;MONICA,CA,90402,1,ROUTINE INSPECTION,95,A,DACNYUM20,EE0000399,POINT (-118.518208 34.028951),3,507,30,25711
12/12/2018,OW0000646,2000 COLDWATER CORP,FA0058913,CAFE DELFINI,PR0029846,CAFE DELFINI,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,147 W CHANNEL RD,SANTA&#160;MONICA,CA,90402,1,ROUTINE INSPECTION,96,A,DAE3OYW75,EE0000399,POINT (-118.518208 34.028951),3,507,30,25711
04/18/2017,OW0000646,2000 COLDWATER CORP,FA0058913,CAFE DELFINI,PR0029846,CAFE DELFINI,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,147 W CHANNEL RD,SANTA&#160;MONICA,CA,90402,1,ROUTINE INSPECTION,96,A,DAK0P90GT,EE0000399,POINT (-118.518208 34.028951),3,507,30,25711
09/14/2017,OW0000646,2000 COLDWATER CORP,FA0058913,CAFE DELFINI,PR0029846,CAFE DELFINI,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,147 W CHANNEL RD,SANTA&#160;MONICA,CA,90402,1,ROUTINE INSPECTION,94,A,DANOL3H5H,EE0000399,POINT (-118.518208 34.028951),3,507,30,25711
12/08/2016,OW0000646,2000 COLDWATER CORP,FA0058913,CAFE DELFINI,PR0029846,CAFE DELFINI,ACTIVE,1635,RESTAURANT (31-60) SEATS HIGH RISK,147 W CHANNEL RD,SANTA&#160;MONICA,CA,90402,1,ROUTINE INSPECTION,95,A,DANOYESAR,EE0000399,POINT (-118.518208 34.028951),3,507,30,25711
05/11/2017,OW0235635,"2015, INC",FA0239319,SHEFA,PR0187286,SHEFA,INACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,7275 MELROSE AVE,LOS ANGELES,CA,90046,1,ROUTINE INSPECTION,92,A,DA0WTLJYR,EE0000951,POINT (-118.348006 34.083514),3,1353,387,23667
07/18/2018,OW0235635,"2015, INC",FA0239319,SHEFA,PR0187286,SHEFA,INACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,7275 MELROSE AVE,LOS ANGELES,CA,90046,1,ROUTINE INSPECTION,94,A,DA10QTELI,EE0000951,POINT (-118.348006 34.083514),3,1353,387,23667
02/06/2018,OW0235635,"2015, INC",FA0239319,SHEFA,PR0187286,SHEFA,INACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,7275 MELROSE AVE,LOS ANGELES,CA,90046,1,ROUTINE INSPECTION,93,A,DAEXGRLSJ,EE0000951,POINT (-118.348006 34.083514),3,1353,387,23667
09/07/2016,OW0235635,"2015, INC",FA0239319,SHEFA,PR0187286,SHEFA,INACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,7275 MELROSE AVE,LOS ANGELES,CA,90046,1,ROUTINE INSPECTION,90,A,DAKU06F5Y,EE0000951,POINT (-118.348006 34.083514),3,1353,387,23667
10/19/2017,OW0235635,"2015, INC",FA0239319,SHEFA,PR0187286,SHEFA,INACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,7275 MELROSE AVE,LOS ANGELES,CA,90046,1,ROUTINE INSPECTION,91,A,DASQK3QCC,EE0000951,POINT (-118.348006 34.083514),3,1353,387,23667
11/15/2018,OW0235635,"2015, INC",FA0239319,SHEFA,PR0187286,SHEFA,INACTIVE,1632,RESTAURANT (0-30) SEATS HIGH RISK,7275 MELROSE AVE,LOS ANGELES,CA,90046,1,ROUTINE INSPECTION,90,A,DAZXT0TNS,EE0000951,POINT (-118.348006 34.083514),3,1353,387,23667
11/28/2018,OW0000656,2049 ELYAD CORP,FA0069966,SALAD GOT SOUP,PR0032989,SALAD GOT SOUP,ACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,2049 CENTURY PARK E STE ROL14,LOS ANGELES,CA,90067,1,ROUTINE INSPECTION,93,A,DAAPHN2ZB,EE0000015,POINT (-118.412469 34.058981),3,660,265,24032
01/24/2017,OW0000656,2049 ELYAD CORP,FA0069966,SALAD GOT SOUP,PR0032989,SALAD GOT SOUP,ACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,2049 CENTURY PARK E STE ROL14,LOS ANGELES,CA,90067,1,ROUTINE INSPECTION,94,A,DAFZ2LAIZ,EE0000015,POINT (-118.412469 34.058981),3,660,265,24032
07/10/2018,OW0000656,2049 ELYAD CORP,FA0069966,SALAD GOT SOUP,PR0032989,SALAD GOT SOUP,ACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,2049 CENTURY PARK E STE ROL14,LOS ANGELES,CA,90067,1,ROUTINE INSPECTION,96,A,DAOJTJH0V,EE0000015,POINT (-118.412469 34.058981),3,660,265,24032
07/26/2017,OW0000656,2049 ELYAD CORP,FA0069966,SALAD GOT SOUP,PR0032989,SALAD GOT SOUP,ACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,2049 CENTURY PARK E STE ROL14,LOS ANGELES,CA,90067,1,ROUTINE INSPECTION,93,A,DASQ9IL2C,EE0000015,POINT (-118.412469 34.058981),3,660,265,24032
09/13/2016,OW0000656,2049 ELYAD CORP,FA0069966,SALAD GOT SOUP,PR0032989,SALAD GOT SOUP,ACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,2049 CENTURY PARK E STE ROL14,LOS ANGELES,CA,90067,1,ROUTINE INSPECTION,91,A,DATTMH4BC,EE0000015,POINT (-118.412469 34.058981),3,660,265,24032
03/01/2018,OW0000656,2049 ELYAD CORP,FA0069966,SALAD GOT SOUP,PR0032989,SALAD GOT SOUP,ACTIVE,1631,RESTAURANT (0-30) SEATS MODERATE RISK,2049 CENTURY PARK E STE ROL14,LOS ANGELES,CA,90067,1,ROUTINE INSPECTION,90,A,DATVMXQSV,EE0000015,POINT (-118.412469 34.058981),3,660,265,24032
10/02/2018,OW0249328,"208 TAVERN, INC",FA0256679,TAVERN ON BRAND,PR0206490,TAVERN ON BRAND,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,208 N BRAND BLVD,GLENDALE,CA,91203,1,ROUTINE INSPECTION,90,A,DA0DW9J2I,EE0000318,POINT (-118.254957 34.148515),5,1533,305,3634
02/22/2018,OW0249328,"208 TAVERN, INC",FA0256679,TAVERN ON BRAND,PR0206490,TAVERN ON BRAND,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,208 N BRAND BLVD,GLENDALE,CA,91203,1,ROUTINE INSPECTION,93,A,DAFTR370G,EE0000318,POINT (-118.254957 34.148515),5,1533,305,3634
02/07/2019,OW0249328,"208 TAVERN, INC",FA0256679,TAVERN ON BRAND,PR0206490,TAVERN ON BRAND,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,208 N BRAND BLVD,GLENDALE,CA,91203,1,ROUTINE INSPECTION,84,B,DAI0N6PU5,EE0000318,POINT (-118.254957 34.148515),5,1533,305,3634
02/20/2019,OW0249328,"208 TAVERN, INC",FA0256679,TAVERN ON BRAND,PR0206490,TAVERN ON BRAND,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,208 N BRAND BLVD,GLENDALE,CA,91203,401,OWNER INITIATED ROUTINE INSPECT.,96,A,DALEQMK9K,EE0000318,POINT (-118.254957 34.148515),5,1533,305,3634
06/07/2018,OW0249328,"208 TAVERN, INC",FA0256679,TAVERN ON BRAND,PR0206490,TAVERN ON BRAND,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,208 N BRAND BLVD,GLENDALE,CA,91203,1,ROUTINE INSPECTION,91,A,DAOWR84CN,EE0000318,POINT (-118.254957 34.148515),5,1533,305,3634
05/30/2017,OW0105866,20TH CENTURY FOX,FA0141210,TWENTIETH CENTURY STUDIO STO,PR0127048,TWENTIETH CENTURY STUDIO STO,ACTIVE,1611,"FOOD MKT RETAIL (1-1,999 SF) MODERATE RISK",10201 W PICO BLVD,LOS ANGELES,CA,90064-2606,1,ROUTINE INSPECTION,100,A,DA0YX3UPB,EE0000117,POINT (-118.410734 34.049953),2,660,265,24029
07/20/2018,OW0105866,20TH CENTURY FOX,FA0142676,NEWS CAFE,PR0127846,NEWS CAFE,ACTIVE,1641,RESTAURANT (151 + ) SEATS HIGH RISK,10201 W PICO BLVD,LOS ANGELES,CA,90064-2606,1,ROUTINE INSPECTION,96,A,DA1U9CDDU,EE0000117,POINT (-118.410734 34.049953),2,660,265,24029
01/10/2019,OW0105866,20TH CENTURY FOX,FA0142676,NEWS CAFE,PR0127846,NEWS CAFE,ACTIVE,1641,RESTAURANT (151 + ) SEATS HIGH RISK,10201 W PICO BLVD,LOS ANGELES,CA,90064-2606,1,ROUTINE INSPECTION,96,A,DA5NVZSMQ,EE0000117,POINT (-118.410734 34.049953),2,660,265,24029
10/25/2017,OW0105866,20TH CENTURY FOX,FA0142239,TWENTIETH CENTURY FOX,PR0127049,COMMISSARY,ACTIVE,1641,RESTAURANT (151 + ) SEATS HIGH RISK,10201 W PICO BLVD,LOS ANGELES,CA,90064-2606,1,ROUTINE INSPECTION,96,A,DA82NEQIT,EE0000117,POINT (-118.410734 34.049953),2,660,265,24029
11/22/2016,OW0105866,20TH CENTURY FOX,FA0142239,TWENTIETH CENTURY FOX,PR0127049,COMMISSARY,ACTIVE,1641,RESTAURANT (151 + ) SEATS HIGH RISK,10201 W PICO BLVD,LOS ANGELES,CA,90064-2606,1,ROUTINE INSPECTION,96,A,DA9XA13U8,EE0000117,POINT (-118.410734 34.049953),2,660,265,24029
02/14/2017,OW0105866,20TH CENTURY FOX,FA0142677,MOE'S CAFE,PR0128510,MOE'S CAFE,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,10201 W PICO BLVD,LOS ANGELES,CA,90064-2606,1,ROUTINE INSPECTION,97,A,DAAGRIZ7A,EE0000117,POINT (-118.410734 34.049953),2,660,265,24029
07/28/2017,OW0105866,20TH CENTURY FOX,FA0142677,MOE'S CAFE,PR0128510,MOE'S CAFE,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,10201 W PICO BLVD,LOS ANGELES,CA,90064-2606,1,ROUTINE INSPECTION,96,A,DAB8STZZ7,EE0000117,POINT (-118.410734 34.049953),2,660,265,24029
07/20/2018,OW0105866,20TH CENTURY FOX,FA0141210,TWENTIETH CENTURY STUDIO STO,PR0127048,TWENTIETH CENTURY STUDIO STO,ACTIVE,1611,"FOOD MKT RETAIL (1-1,999 SF) MODERATE RISK",10201 W PICO BLVD,LOS ANGELES,CA,90064-2606,1,ROUTINE INSPECTION,100,A,DACWRVHQ1,EE0000117,POINT (-118.410734 34.049953),2,660,265,24029
03/14/2018,OW0105866,20TH CENTURY FOX,FA0142239,TWENTIETH CENTURY FOX,PR0127049,COMMISSARY,ACTIVE,1641,RESTAURANT (151 + ) SEATS HIGH RISK,10201 W PICO BLVD,LOS ANGELES,CA,90064-2606,1,ROUTINE INSPECTION,96,A,DADIFKJED,EE0000117,POINT (-118.410734 34.049953),2,660,265,24029
03/14/2018,OW0105866,20TH CENTURY FOX,FA0141210,TWENTIETH CENTURY STUDIO STO,PR0127048,TWENTIETH CENTURY STUDIO STO,ACTIVE,1611,"FOOD MKT RETAIL (1-1,999 SF) MODERATE RISK",10201 W PICO BLVD,LOS ANGELES,CA,90064-2606,1,ROUTINE INSPECTION,100,A,DAE9ROEEW,EE0000117,POINT (-118.410734 34.049953),2,660,265,24029
01/10/2019,OW0105866,20TH CENTURY FOX,FA0142677,MOE'S CAFE,PR0128510,MOE'S CAFE,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,10201 W PICO BLVD,LOS ANGELES,CA,90064-2606,1,ROUTINE INSPECTION,96,A,DAESGBREW,EE0000117,POINT (-118.410734 34.049953),2,660,265,24029
03/15/2019,OW0105866,20TH CENTURY FOX,FA0142677,MOE'S CAFE,PR0128510,MOE'S CAFE,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,10201 W PICO BLVD,LOS ANGELES,CA,90064-2606,1,ROUTINE INSPECTION,97,A,DAETAVO0A,EE0000117,POINT (-118.410734 34.049953),2,660,265,24029
11/22/2016,OW0105866,20TH CENTURY FOX,FA0142677,MOE'S CAFE,PR0128510,MOE'S CAFE,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,10201 W PICO BLVD,LOS ANGELES,CA,90064-2606,1,ROUTINE INSPECTION,98,A,DAFPH5IWZ,EE0000117,POINT (-118.410734 34.049953),2,660,265,24029
03/15/2019,OW0105866,20TH CENTURY FOX,FA0141210,TWENTIETH CENTURY STUDIO STO,PR0127048,TWENTIETH CENTURY STUDIO STO,ACTIVE,1611,"FOOD MKT RETAIL (1-1,999 SF) MODERATE RISK",10201 W PICO BLVD,LOS ANGELES,CA,90064-2606,1,ROUTINE INSPECTION,100,A,DAGWJBKVO,EE0000117,POINT (-118.410734 34.049953),2,660,265,24029
11/22/2016,OW0105866,20TH CENTURY FOX,FA0142676,NEWS CAFE,PR0127846,NEWS CAFE,ACTIVE,1641,RESTAURANT (151 + ) SEATS HIGH RISK,10201 W PICO BLVD,LOS ANGELES,CA,90064-2606,1,ROUTINE INSPECTION,97,A,DAH0HSO6S,EE0000117,POINT (-118.410734 34.049953),2,660,265,24029
02/14/2017,OW0105866,20TH CENTURY FOX,FA0142239,TWENTIETH CENTURY FOX,PR0127049,COMMISSARY,ACTIVE,1641,RESTAURANT (151 + ) SEATS HIGH RISK,10201 W PICO BLVD,LOS ANGELES,CA,90064-2606,1,ROUTINE INSPECTION,97,A,DAIIXTATP,EE0000117,POINT (-118.410734 34.049953),2,660,265,24029
12/05/2017,OW0105866,20TH CENTURY FOX,FA0142677,MOE'S CAFE,PR0128510,MOE'S CAFE,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,10201 W PICO BLVD,LOS ANGELES,CA,90064-2606,1,ROUTINE INSPECTION,96,A,DAIYBQZY5,EE0000117,POINT (-118.410734 34.049953),2,660,265,24029
12/05/2017,OW0105866,20TH CENTURY FOX,FA0142676,NEWS CAFE,PR0127846,NEWS CAFE,ACTIVE,1641,RESTAURANT (151 + ) SEATS HIGH RISK,10201 W PICO BLVD,LOS ANGELES,CA,90064-2606,1,ROUTINE INSPECTION,96,A,DAJCY0U7M,EE0000117,POINT (-118.410734 34.049953),2,660,265,24029
05/09/2018,OW0105866,20TH CENTURY FOX,FA0142239,TWENTIETH CENTURY FOX,PR0127049,COMMISSARY,ACTIVE,1641,RESTAURANT (151 + ) SEATS HIGH RISK,10201 W PICO BLVD,LOS ANGELES,CA,90064-2606,1,ROUTINE INSPECTION,95,A,DAJMZKBFN,EE0000117,POINT (-118.410734 34.049953),2,660,265,24029
03/15/2019,OW0105866,20TH CENTURY FOX,FA0142239,TWENTIETH CENTURY FOX,PR0127049,COMMISSARY,ACTIVE,1641,RESTAURANT (151 + ) SEATS HIGH RISK,10201 W PICO BLVD,LOS ANGELES,CA,90064-2606,1,ROUTINE INSPECTION,98,A,DAJQJD6AR,EE0000117,POINT (-118.410734 34.049953),2,660,265,24029
07/20/2018,OW0105866,20TH CENTURY FOX,FA0142677,MOE'S CAFE,PR0128510,MOE'S CAFE,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,10201 W PICO BLVD,LOS ANGELES,CA,90064-2606,1,ROUTINE INSPECTION,97,A,DANIC5PVO,EE0000117,POINT (-118.410734 34.049953),2,660,265,24029
05/09/2018,OW0105866,20TH CENTURY FOX,FA0142677,MOE'S CAFE,PR0128510,MOE'S CAFE,ACTIVE,1638,RESTAURANT (61-150) SEATS HIGH RISK,10201 W PICO BLVD,LOS ANGELES,CA,90064-2606,1,ROUTINE INSPECTION,96,A,DAO2AW100,EE0000117,POINT (-118.410734 34.049953),2,660,265,24029
03/15/2019,OW0105866,20TH CENTURY FOX,FA0142676,NEWS CAFE,PR0127846,NEWS CAFE,ACTIVE,1641,RESTAURANT (151 + ) SEATS HIGH RISK,10201 W PICO BLVD,LOS ANGELES,CA,90064-2606,1,ROUTINE INSPECTION,96,A,DAPW4TPRF,EE0000117,POINT (-118.410734 34.049953),2,660,265,24029
05/30/2017,OW0105866,20TH CENTURY FOX,FA0142676,NEWS CAFE,PR0127846,NEWS CAFE,ACTIVE,1641,RESTAURANT (151 + ) SEATS HIGH RISK,10201 W PICO BLVD,LOS ANGELES,CA,90064-2606,1,ROUTINE INSPECTION,96,A,DAR0KXCWT,EE0000117,POINT (-118.410734 34.049953),2,660,265,24029
05/09/2018,OW0105866,20TH CENTURY FOX,FA0142676,NEWS CAFE,PR0127846,NEWS CAFE,ACTIVE,1641,RESTAURANT (151 + ) SEATS HIGH RISK,10201 W PICO BLVD,LOS ANGELES,CA,90064-2606,1,ROUTINE INSPECTION,96,A,DARDOSEJK,EE0000117,POINT (-118.410734 34.049953),2,660,265,24029
07/28/2017,OW0105866,20TH CENTURY FOX,FA0142676,NEWS CAFE,PR0127846,NEWS CAFE,ACTIVE,1641,RESTAURANT (151 + ) SEATS HIGH RISK,10201 W PICO BLVD,LOS ANGELES,CA,90064-2606,1,ROUTINE INSPECTION,97,A,DAVXT1B0L,EE0000117,POINT (-118.410734 34.049953),2,660,265,24029
02/14/2017,OW0105866,20TH CENTURY FOX,FA0141210,TWENTIETH CENTURY STUDIO STO,PR0127048,TWENTIETH CENTURY STUDIO STO,ACTIVE,1611,"FOOD MKT RETAIL (1-1,999 SF) MODERATE RISK",10201 W PICO BLVD,LOS ANGELES,CA,90064-2606,1,ROUTINE INSPECTION,100,A,DAVZ1RGUE,EE0000117,POINT (-118.410734 34.049953),2,660,265,24029
